Asset,Description,Location,Parent,Area,Tag_Full,INstrumentation_Location,Instrumentation_Type_,Instrumentation_Data_Type,Instrumentation_Data_Type_Meaning,INstrumentation_Type_Description,Role,Instrumentation_Description,Related_Location_Cleaned,Work_Order,WorkOrder_Description,Reported_Timestamp,Target_Finish_Timestamp,Actual_Finish_Timestamp,Status,Priority_Int,Work_Type,Lead
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36800,INSPECT GEARBOX,2025-03-31T01:52:00.000Z,2025-07-23T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36802,INSPECT CONVEYOR TROUGH,2025-03-31T01:52:00.000Z,2025-07-23T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36799,INSPECT PILLOW BLOCK BEARINGS,2025-03-31T01:52:00.000Z,2025-07-23T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36801,INSPECT SCREW CONVEYOR,2025-03-31T01:52:00.000Z,2025-07-23T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36473,INSPECT TROUGH GASKETS FOR LEAKAGE,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36477,INSPECT CONVEYOR TROUGH,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36475,INSPECT GEARBOX,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_CYCLNS,CH-DRA_CYCLNS:TT18169C.MEAS,TT-18169C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-36471,CV-1828 MECHANICAL PM - 3M,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DUSTCOLL,CH-DR_DUSTCOLL:SY18216.OUT,SY-18216,SY,OUT,Controller output (CO),Speed output (VFD demand),Output/Demand,CV1828 CURRENT INDICATION,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_UTIL_WTR,CH-DR_UTIL_WTR:PT35405.MEAS,PT-35405,PT,MEAS,Measured value (PV),Pressure transmitter,Measurement,CV1828 CURRENT INDICATION,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_A,CH-DRYER_A:CV1828.STAIND,CV-1828,CV,STAIND,"Status indication (open/closed, run/stop)",Conveyor (asset),Equipment status,DRUM DISCHARGE SCREW CVYR,,25-36474,INSPECT PILLOW BLOCK BEARINGS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36472,CHECK COUPLING BOLTS,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DR_DECANT701,CH-DR_DECANT701:XZSC17703A.CIN,XZSC-17703A,XZSC,CIN,Contact input (discrete),Sequence status (combined),Discrete Input,CV1828 CURRENT INDICATION,CV-1828,25-36476,INSPECT SCREW CONVEYOR,2025-03-27T19:37:00.000Z,,2025-06-05T18:39:00.000Z,CLOSE,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-34822,INSPECT GEARBOX,2025-03-10T01:52:00.000Z,2025-08-05T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRA_COMB_AIR,CH-DRA_COMB_AIR:TT18180C.MEAS,TT-18180C,TT,MEAS,Measured value (PV),Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-34823,INSPECT SCREW CONVEYOR,2025-03-10T01:52:00.000Z,2025-08-05T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-34823,INSPECT SCREW CONVEYOR,2025-03-10T01:52:00.000Z,2025-08-05T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D,CH-DRYER_D:P1803D.STAIND,P-1803D,P,STAIND,"Status indication (open/closed, run/stop)",Pump (asset),Equipment status,CV1828 CURRENT INDICATION,CV-1828,25-34823,INSPECT SCREW CONVEYOR,2025-03-10T01:52:00.000Z,2025-08-05T07:00:00.000Z,,CAN,4,PM,
2514,DORRIS 307TR25F2 SHAFT MOUNTED SPEED REDUCER,CV-1828,,CH-DRYER_D_BMS,CH-DRYER_D_BMS:TT84207.PNT,TT-84207,TT,PNT,Point value / indication,Temperature transmitter,Measurement,CV1828 SPEED SWITCH,CV-1828,25-34824,INSPECT CONVEYOR TROUGH,2025-03-10T01:52:00.000Z,2025-08-05T07:00:00.000Z,,CAN,4,PM,
